Year,Treatment,Block,Stand,Plot,Diam.,Ht.,Spec.,Class
1992,3,1,A2,2,12,2,Hw,1
1992,3,1,A2,2,10,0,Hw,2
1992,3,1,A2,2,16,0,Ep,4
1992,3,1,A2,2,12,0,Sx,2
1992,3,1,A2,2,34,0,Bl,2
1992,3,1,A2,2,40,2,Sx,1
1992,3,1,A2,2,62,0,Cw,1
1992,3,1,A2,2,10,12,Hw,4
1992,3,1,A2,2,12,11,At,3
1992,3,1,A2,2,30,9,Hw,3
1992,3,1,A2,2,72,130,Sx,1
1992,3,1,A2,2,16,3,Cw,3
1992,3,1,A2,2,25,0,Ukc,3
1992,3,1,A2,2,31,0,Ukc,4
1992,3,1,A2,2,13,15,Sx,1
1992,3,1,A2,2,10,20,Sx,2
1992,3,1,A2,2,13,0,Ukc,3
1992,3,1,A2,3,10,10,Hw,2
1992,3,1,A2,3,17,45,Hw,1
1992,3,1,A2,3,10,7,Hw,3
1992,3,1,A2,3,29,0,Ukc,4
1992,3,1,A2,3,16,2,Ukc,4
1992,3,1,A2,3,13,13,Sx,2
1992,3,1,A2,3,12,6,Sx,2
1992,3,1,A2,3,11,6,Ep,3
1992,3,1,A2,3,16,0,Ep,4
1992,3,1,A2,3,10,12,Hw,1
1992,3,1,A2,3,11,0,Ep,4
1992,3,1,A2,4,15,256,Hw,1
1992,3,1,A2,4,10,3,Hw,2
1992,3,1,A2,4,18,55,Hw,2
1992,3,1,A2,4,16,27,Hw,2
1992,3,1,A2,4,11,0,Ukc,4
1992,3,1,A2,4,11,0,Hw,4
1992,3,1,A2,4,20,5,Sx,2
1992,3,1,A2,4,12,0,Ukd,3
1992,3,1,A2,4,13,15,Bl,3
1992,3,1,A2,4,10,21,Ukc,3
1992,3,1,A2,4,18,48,Hw,2
1992,3,1,A2,4,15,0,Uk,4
1992,3,1,A2,5,10,0,Ukd,4
1992,3,1,A2,5,10,0,Hw,2
1992,3,1,A2,5,10,138,Ukd,2
1992,3,1,A2,5,10,0,Ukd,3
1992,3,1,A2,5,12,2,Ep,2
1992,3,1,A2,5,12,0,Hw,2
1992,3,1,A2,5,20,0,At,3
1992,3,1,A2,5,15,0,At,4
1992,3,1,A2,5,10,5,At,2
1992,3,1,A2,5,25,0,At,3
1992,3,1,A2,5,14,3,At,3
1992,3,1,A2,6,14,0,Ep,4
1992,3,1,A2,6,10,0,Uk,4
1992,3,1,A2,6,10,16,Ep,2
1992,3,1,A2,6,13,12,Ep,3
1992,3,1,A2,6,15,0,Ep,3
1992,3,1,A2,6,18,5,At,2
1992,3,1,A2,6,11,1,Ep,3
1992,3,1,A2,6,10,14,Ep,3
1992,3,1,A2,6,15,0,Ep,2
1992,3,1,A2,6,29,10,Ep,2
1992,3,1,A2,6,13,0,Ep,4
1992,3,1,A2,6,11,7,At,3
1992,3,1,A2,6,11,0,At,3
1992,3,1,A2,6,11,0,Ep,4
1992,3,1,A2,6,12,18,Ep,3
1992,3,1,A2,6,18,0,Ep,4
1992,3,1,A2,6,10,0,Ukc,3
1992,3,1,A2,6,12,7,Ep,2
1992,3,1,A2,7,12,16,Ep,1
1992,3,1,A2,7,13,0,Hw,3
1992,3,1,A2,7,24,11,Ep,2
1992,3,1,A2,7,23,4,Ep,2
1992,3,1,A2,7,10,0,Ep,3
1992,3,1,A2,7,14,0,Ep,3
1992,3,1,A2,7,18,0,Ep,3
1992,3,1,A2,7,20,0,Bl,3
1992,3,1,A2,7,23,0,Bl,3
1992,3,1,A2,7,14,0,Hw,2
1992,3,1,A2,7,16,0,Ep,3
1992,3,1,A2,7,30,14,Hw,2
1992,3,1,A2,7,11,6,Ep,2
1992,3,1,A2,7,11,4,Hw,3
1992,3,1,A2,7,11,0,Ep,2
1992,3,1,A2,7,15,8,Hw,3
1992,3,1,A2,7,16,34,Bl,2
1992,3,1,A2,7,11,6,Ep,2
1992,3,1,A2,7,11,0,Hw,3
1992,3,1,A2,8,60,0,Ukc,3
1992,3,1,A2,8,16,18,Ep,2
1992,3,1,A2,8,10,3,Bl,2
1992,3,1,A2,8,14,0,Ep,3
1992,3,1,A2,8,19,16,Ep,3
1992,3,1,A2,8,15,10,Uk,4
1992,3,1,A2,8,16,3,Uk,4
1992,3,1,A2,8,12,17,Hw,3
1992,3,1,A2,8,12,17,Hw,3
1992,3,1,A2,8,10,0,Uk,4
1992,3,1,A2,8,16,0,Ep,4
1992,3,1,A2,8,18,0,Ep,3
1992,3,1,A2,8,10,8,Ep,2
1992,3,1,A2,8,31,150,Ep,1
1992,3,1,A2,8,18,34,Hw,1
1992,3,1,A2,8,15,18,Ep,3
1992,3,1,A2,8,14,13,Ep,3
1992,3,1,A2,8,20,0,Uk,4
1992,3,1,A2,8,16,0,Ukc,3
1992,3,1,A2,8,21,0,Hw,3
1992,3,1,A2,8,15,62,Hw,2
1992,3,1,A2,8,14,73,Hw,2
1992,3,1,A2,8,52,10,Hw,2
1992,3,1,A2,8,16,63,Ukc,3
1992,3,1,A2,8,32,60,Hw,2
1992,3,1,A2,8,14,0,Ep,4
1992,3,1,A2,9,11,2,Cw,3
1992,3,1,A2,9,21,84,Hw,1
1992,3,1,A2,9,10,4,Hw,1
1992,3,1,A2,9,12,2,Hw,2
1992,3,1,A2,9,31,104,Cw,2
1992,3,1,A2,9,18,0,Ep,4
1992,3,1,A2,9,16,0,Ep,3
1992,3,1,A2,9,11,5,Ep,2
1992,3,1,A2,9,15,0,Ep,3
1992,3,1,A2,9,15,0,Ep,2
1992,3,1,A2,9,46,25,Cw,2
1992,3,1,A2,9,14,39,Bl,1
1992,3,1,A2,10,17,72,Bl,2
1992,3,1,A2,10,26,41,Bl,1
1992,3,1,A2,10,20,0,Hw,2
1992,3,1,A2,10,40,0,Ep,2
1992,3,1,A2,10,11,0,Bl,3
1992,3,1,A2,10,13,0,Ep,2
1992,3,1,A2,10,18,10,Hw,2
1992,3,1,A2,10,14,16,Bl,2
1992,3,1,A2,10,10,0,Hw,4
1992,3,1,A2,10,30,0,Hw,3
1992,3,1,A2,10,20,20,Cw,2
1992,3,1,A2,10,19,22,At,2
1992,3,1,A2,10,14,11,Ukc,2
1992,3,1,A2,10,50,0,Uk,4
1992,1,1,A1,1,12,46,Ukc,2
1992,1,1,A1,1,19,34,Sx,2
1992,1,1,A1,1,23,0,Ukc,3
1992,1,1,A1,1,10,2,Ukc,3
1992,1,1,A1,1,28,22,Cw,1
1992,1,1,A1,1,30,10,Hw,2
1992,1,1,A1,1,22,0,Cw,3
1992,1,1,A1,1,13,0,Ukd,3
1992,1,1,A1,1,18,0,Ac,2
1992,1,1,A1,1,24,4,Ukc,2
1992,1,1,A1,1,14,42,Hw,3
1992,1,1,A1,1,22,45,Hw,2
1992,1,1,A1,1,21,0,Bl,3
1992,1,1,A1,1,17,10,Bl,2
1992,1,1,A1,1,17,0,Uk,3
1992,1,1,A1,1,21,36,At,1
1992,1,1,A1,1,15,0,Ep,3
1992,1,1,A1,1,11,22,Cw,1
1992,1,1,A1,1,28,45,Sx,1
1992,1,1,A1,1,22,22,Hw,1
1992,1,1,A1,1,20,0,Uk,4
1992,1,1,A1,1,12,9,Uk,4
1992,1,1,A1,1,15,9,At,3
1992,1,1,A1,1,24,2,Ukc,3
1992,1,1,A1,1,16,3,Ukc,4
1992,1,1,A1,1,16,34,Sx,2
1992,1,1,A1,1,16,0,Hw,3
1992,1,1,A1,2,29,10,Cw,4
1992,1,1,A1,2,14,29,Ukc,4
1992,1,1,A1,2,16,18,Ukc,4
1992,1,1,A1,2,11,9,At,3
1992,1,1,A1,2,18,14,At,3
1992,1,1,A1,2,16,7,Ukc,3
1992,1,1,A1,2,17,2,Sx,4
1992,1,1,A1,2,15,1,Cw,4
1992,1,1,A1,2,16,0,Uk,4
1992,1,1,A1,2,14,4,Ukc,3
1992,1,1,A1,2,13,0,Hw,2
1992,1,1,A1,2,13,0,Sx,1
1992,1,1,A1,2,19,14,Pl,2
1992,1,1,A1,2,15,0,Uk,4
1992,1,1,A1,2,22,14,Ep,2
1992,1,1,A1,2,21,0,Ep,2
1992,1,1,A1,2,32,0,Ukc,4
1992,1,1,A1,2,11,9,Pl,2
1992,1,1,A1,2,10,55,Sx,2
1992,1,1,A1,2,17,15,Hw,3
1992,1,1,A1,2,12,23,Bl,3
1992,1,1,A1,2,12,32,Uk,4
1992,1,1,A1,3,22,7,Ep,2
1992,1,1,A1,3,16,10,At,3
1992,1,1,A1,3,11,14,Uk,4
1992,1,1,A1,3,14,90,Hw,1
1992,1,1,A1,3,10,12,At,2
1992,1,1,A1,3,20,16,Ac,3
1992,1,1,A1,3,13,27,Ukd,3
1992,1,1,A1,3,13,1,Ukd,4
1992,1,1,A1,3,13,0,Ac,3
1992,1,1,A1,3,12,0,Uk,4
1992,1,1,A1,3,10,10,Ukd,3
1992,1,1,A1,3,34,6,Ukc,4
1992,1,1,A1,3,11,1,Uk,4
1992,1,1,A1,3,10,16,Hw,2
1992,1,1,A1,3,18,15,Uk,4
1992,1,1,A1,3,10,0,Uk,4
1992,1,1,A1,3,16,45,Ac,3
1992,1,1,A1,3,14,56,Ac,3
1992,1,1,A1,3,16,15,Ukc,3
1992,1,1,A1,3,16,18,Ukd,3
1992,1,1,A1,3,19,0,Ukd,3
1992,1,1,A1,3,14,0,Uk,4
1992,1,1,A1,3,13,7,Ukc,3
1992,1,1,A1,3,14,22,Cw,3
1992,1,1,A1,3,13,18,Ukd,4
1992,1,1,A1,3,14,7,Hw,4
1992,1,1,A1,3,13,12,Ukd,4
1992,1,1,A1,3,15,3,Ukd,3
1992,1,1,A1,3,13,1,At,3
1992,1,1,A1,3,22,11,Ep,2
1992,1,1,A1,3,10,0,Ukd,4
1992,1,1,A1,3,12,44,Ac,3
1992,1,1,A1,3,13,24,At,2
1992,1,1,A1,3,11,7,Ukd,3
1992,1,1,A1,3,16,35,Ac,2
1992,1,1,A1,3,12,8,Ukd,3
1992,1,1,A1,3,13,17,Ukd,3
1992,1,1,A1,3,14,0,Ac,3
1992,1,1,A1,3,11,0,Uk,3
1992,1,1,A1,4,10,4,Ep,2
1992,1,1,A1,4,14,12,Ep,3
1992,1,1,A1,4,16,19,Hw,3
1992,1,1,A1,4,21,17,Hw,3
1992,1,1,A1,4,16,6,Ac,3
1992,1,1,A1,4,33,0,Ac,3
1992,1,1,A1,4,21,0,Ukd,4
1992,1,1,A1,4,14,47,Hw,2
1992,1,1,A1,4,16,11,Ukd,4
1992,1,1,A1,4,27,25,Ac,3
1992,1,1,A1,4,22,5,Uk,3
1992,1,1,A1,4,10,0,Uk,4
1992,1,1,A1,4,24,6,Hw,3
1992,1,1,A1,4,18,9,At,2
1992,1,1,A1,4,21,4,Ukd,3
1992,1,1,A1,4,17,14,At,3
1992,1,1,A1,4,31,8,Bl,2
1992,1,1,A1,4,34,0,Ac,2
1992,1,1,A1,4,17,5,Ac,3
1992,1,1,A1,4,33,12,Ep,3
1992,1,1,A1,5,15,4,Ep,2
1992,1,1,A1,5,17,0,Ep,3
1992,1,1,A1,5,12,0,Ep,3
1992,1,1,A1,5,20,0,Ac,4
1992,1,1,A1,5,20,5,Ukc,3
1992,1,1,A1,5,24,55,Ac,2
1992,1,1,A1,5,14,10,At,1
1992,1,1,A1,5,11,0,At,3
1992,1,1,A1,5,10,21,Ukd,2
1992,1,1,A1,5,18,45,Hw,1
1992,1,1,A1,5,10,11,At,4
1992,1,1,A1,5,19,350,Hw,1
1992,1,1,A1,5,19,300,At,2
1992,1,1,A1,6,17,0,Uk,4
1992,1,1,A1,6,21,0,Uk,4
1992,1,1,A1,6,13,44,Hw,3
1992,1,1,A1,6,16,0,At,3
1992,1,1,A1,6,12,6,Ukd,3
1992,1,1,A1,6,13,45,Hw,2
1992,1,1,A1,6,20,6,Hw,3
1992,1,1,A1,6,16,0,Ukd,4
1992,1,1,A1,6,21,0,Bl,2
1992,1,1,A1,6,18,1,Bl,2
1992,1,1,A1,6,29,0,Hw,3
1992,1,1,A1,6,31,0,Ukc,4
1992,1,1,A1,7,27,0,Uk,4
1992,1,1,A1,7,13,19,Bl,3
1992,1,1,A1,7,19,0,Uk,4
1992,1,1,A1,7,27,0,Cw,3
1992,1,1,A1,8,10,0,Ukd,3
1992,1,1,A1,8,30,16,Ukd,3
1992,1,1,A1,8,18,0,Ukc,3
1992,1,1,A1,8,32,0,Uk,4
1992,1,1,A1,8,31,0,Ukc,4
1992,1,1,A1,8,16,0,Ukd,4
1992,1,1,A1,8,17,1,Ukd,2
1992,1,1,A1,8,11,0,Ukd,3
1992,1,1,A1,8,15,0,Ukd,3
1992,1,1,A1,8,21,1,Ukd,3
1992,1,1,A1,8,10,16,Hw,2
1992,1,1,A1,8,18,9,Hw,2
1992,1,1,A1,9,24,16,Ac,2
1992,1,1,A1,9,10,0,Uk,3
1992,1,1,A1,9,14,23,Cw,3
1992,1,1,A1,9,20,21,Hw,1
1992,1,1,A1,9,21,0,Ukd,3
1992,1,1,A1,9,16,0,Ac,2
1992,1,1,A1,9,17,0,Ac,2
1992,1,1,A1,9,25,0,Ukd,4
1992,1,1,A1,9,32,0,Uk,4
1992,1,1,A1,9,18,0,At,3
1992,1,1,A1,9,12,0,Uk,3
1992,1,1,A1,9,16,2,Ac,2
1992,1,1,A1,9,12,12,At,2
1992,1,1,A1,10,21,15,Cw,3
1992,1,1,A1,10,16,8,Cw,4
1992,1,1,A1,10,14,13,At,2
1992,1,1,A1,10,14,0,At,3
1992,1,1,A1,10,12,6,Ep,3
1992,1,1,A1,10,12,9,Ac,2
1992,1,1,A1,10,19,38,Ep,3
1992,1,1,A1,10,19,92,Ep,2
1992,1,1,A1,10,20,0,Ukd,3
1992,1,1,A1,10,21,10,Ep,3
1992,1,1,A1,10,12,3,Ep,3
1992,2,1,B3,1,12,0,Uk,4
1992,2,1,B3,1,12,0,Uk,4
1992,2,1,B3,1,29,15,At,1
1992,2,1,B3,1,13,0,Uk,4
1992,2,1,B3,1,18,0,Uk,4
1992,2,1,B3,1,15,21,At,1
1992,2,1,B3,1,28,0,Ac,2
1992,2,1,B3,1,16,0,Ep,4
1992,2,1,B3,1,10,0,Ep,2
1992,2,1,B3,1,18,10,Ukc,3
1992,2,1,B3,1,18,69,Ep,1
1992,2,1,B3,2,14,22,At,2
1992,2,1,B3,2,16,0,At,2
1992,2,1,B3,2,10,0,At,2
1992,2,1,B3,2,13,0,Ukd,3
1992,2,1,B3,2,15,18,At,2
1992,2,1,B3,2,15,60,At,2
1992,2,1,B3,2,11,20,Uk,3
1992,2,1,B3,2,21,15,At,2
1992,2,1,B3,2,12,8,At,2
1992,2,1,B3,2,19,0,Uk,3
1992,2,1,B3,2,13,19,At,2
1992,2,1,B3,2,21,140,At,2
1992,2,1,B3,2,14,16,At,2
1992,2,1,B3,2,17,0,Ac,2
1992,2,1,B3,3,15,5,At,2
1992,2,1,B3,3,13,0,Uk,3
1992,2,1,B3,3,12,60,Bl,1
1992,2,1,B3,3,27,10,At,2
1992,2,1,B3,4,19,12,Uk,3
1992,2,1,B3,4,10,0,At,4
1992,2,1,B3,4,29,0,At,2
1992,2,1,B3,4,28,15,Ac,2
1992,2,1,B3,4,17,0,Uk,4
1992,2,1,B3,4,20,5,At,1
1992,2,1,B3,4,10,0,Ep,4
1992,2,1,B3,4,22,0,Uk,4
1992,2,1,B3,4,20,62,At,2
1992,2,1,B3,4,12,14,At,2
1992,2,1,B3,5,14,0,At,2
1992,2,1,B3,5,20,0,At,2
1992,2,1,B3,5,12,0,Uk,4
1992,2,1,B3,5,11,64,At,2
1992,2,1,B3,5,20,10,Hw,2
1992,2,1,B3,5,19,0,At,2
1992,2,1,B3,5,18,12,At,2
1992,2,1,B3,5,10,0,At,2
1992,2,1,B3,5,13,20,At,2
1992,2,1,B3,5,22,19,Hw,1
1992,2,1,B3,5,24,0,Uk,3
1992,2,1,B3,5,11,10,At,2
1992,2,1,B3,5,19,0,Uk,4
1992,2,1,B3,6,15,0,Uk,4
1992,2,1,B3,6,20,60,At,2
1992,2,1,B3,6,14,0,At,3
1992,2,1,B3,6,15,70,Bl,2
1992,2,1,B3,6,15,50,Hw,1
1992,2,1,B3,7,17,0,Uk,4
1992,2,1,B3,7,19,36,Uk,3
1992,2,1,B3,7,18,0,Uk,3
1992,2,1,B3,7,26,45,Sx,2
1992,2,1,B3,7,21,22,Sx,2
1992,2,1,B3,7,16,0,Uk,3
1992,2,1,B3,7,10,30,Hw,2
1992,2,1,B3,7,15,20,Bl,1
1992,2,1,B3,7,17,0,At,3
1992,2,1,B3,7,18,25,Cw,2
1992,2,1,B3,7,16,12,Uk,3
1992,2,1,B3,7,18,0,Uk,4
1992,2,1,B3,8,12,0,At,4
1992,2,1,B3,8,10,0,Ukd,4
1992,2,1,B3,8,10,30,At,2
1992,2,1,B3,8,10,12,At,2
1992,2,1,B3,8,35,180,Sx,1
1992,2,1,B3,8,19,60,At,1
1992,2,1,B3,8,16,83,Cw,1
1992,2,1,B3,8,30,0,At,3
1992,2,1,B3,8,17,53,Cw,1
1992,2,1,B3,8,11,156,Cw,1
1992,2,1,B3,8,18,27,At,2
1992,2,1,B3,8,18,50,At,2
1992,2,1,B3,8,34,0,At,4
1992,2,1,B3,9,18,0,Ukc,4
1992,2,1,B3,9,19,0,Uk,4
1992,2,1,B3,9,14,26,At,2
1992,2,1,B3,9,17,24,At,2
1992,2,1,B3,9,32,36,Sx,1
1992,2,1,B3,9,38,0,Ukc,4
1992,2,1,B3,9,18,12,Sx,1
1992,2,1,B3,9,15,16,Ep,3
1992,2,1,B3,9,23,10,Hw,1
1992,2,1,B3,9,21,14,Sx,2
1992,2,1,B3,9,30,19,Hw,1
1992,2,1,B3,9,18,0,Ukc,3
1992,2,1,B3,10,14,0,Ep,4
1992,2,1,B3,10,12,30,Uk,3
1992,2,1,B3,10,40,5,Sx,4
1992,2,1,B3,10,20,120,Sx,2
1992,2,1,B3,10,13,2,Sx,2
1992,2,1,B3,10,14,5,Sx,2
1992,2,1,B3,10,12,0,Ukc,3
1992,2,1,B3,10,23,50,Sx,2
1992,2,1,B3,10,19,5,Ukc,3
1992,2,1,B3,10,21,0,Uk,4
1992,2,1,B3,10,10,0,Uk,4
1992,4,1,B1,1,15,0,Uk,4
1992,4,1,B1,1,30,0,Uk,4
1992,4,1,B1,1,11,0,Ep,2
1992,4,1,B1,1,19,8,At,3
1992,4,1,B1,1,23,0,Hw,1
1992,4,1,B1,1,18,47,Hw,1
1992,4,1,B1,1,11,0,Ep,2
1992,4,1,B1,1,22,0,Ep,4
1992,4,1,B1,1,12,69,Hw,1
1992,4,1,B1,1,27,24,Hw,2
1992,4,1,B1,1,13,9,At,2
1992,4,1,B1,1,16,9,Ukc,3
1992,4,1,B1,1,16,21,Pl,1
1992,4,1,B1,1,12,0,Uk,3
1992,4,1,B1,2,18,0,Ac,3
1992,4,1,B1,2,18,0,Ukd,3
1992,4,1,B1,2,16,20,Ac,3
1992,4,1,B1,2,18,0,Ac,2
1992,4,1,B1,2,11,0,Ep,2
1992,4,1,B1,2,14,11,Cw,3
1992,4,1,B1,2,13,0,Ukc,4
1992,4,1,B1,3,14,15,At,2
1992,4,1,B1,3,21,0,Uk,4
1992,4,1,B1,3,19,0,Ukc,4
1992,4,1,B1,3,12,0,Uk,4
1992,4,1,B1,3,19,0,Uk,4
1992,4,1,B1,3,13,30,Ep,1
1992,4,1,B1,3,12,31,Ep,1
1992,4,1,B1,3,23,10,Hw,2
1992,4,1,B1,3,20,0,Uk,3
1992,4,1,B1,3,19,14,Uk,3
1992,4,1,B1,3,13,36,Uk,3
1992,4,1,B1,3,20,275,Hw,1
1992,4,1,B1,4,17,0,Cw,2
1992,4,1,B1,4,58,0,Uk,4
1992,4,1,B1,4,10,6,Uk,3
1992,4,1,B1,4,15,42,Hw,2
1992,4,1,B1,4,19,190,Hw,1
1992,4,1,B1,4,19,57,Hw,2
1992,4,1,B1,4,24,38,Cw,3
1992,4,1,B1,4,16,18,At,3
1992,4,1,B1,4,26,0,Uk,3
1992,4,1,B1,4,14,0,Hw,4
1992,4,1,B1,4,16,0,Ukd,3
1992,4,1,B1,4,15,0,Ukd,2
1992,4,1,B1,4,16,0,Ukd,3
1992,4,1,B1,4,12,21,Uk,3
1992,4,1,B1,4,13,102,Ukd,2
1992,4,1,B1,5,42,0,Uk,4
1992,4,1,B1,5,58,0,Cw,4
1992,4,1,B1,5,17,18,Cw,3
1992,4,1,B1,5,18,16,Ukc,3
1992,4,1,B1,5,25,0,Hw,4
1992,4,1,B1,5,13,26,Cw,3
1992,4,1,B1,5,32,600,Hw,1
1992,4,1,B1,5,21,9,Cw,3
1992,4,1,B1,5,34,17,Cw,3
1992,4,1,B1,5,19,15,Cw,3
1992,4,1,B1,5,17,13,Cw,3
1992,4,1,B1,5,20,11,Hw,2
1992,4,1,B1,5,10,24,Hw,4
1992,4,1,B1,5,18,180,Cw,2
1992,4,1,B1,5,15,124,Cw,3
1992,4,1,B1,5,16,71,Cw,3
1992,4,1,B1,5,14,0,Cw,3
1992,4,1,B1,5,12,3,Cw,3
1992,4,1,B1,5,12,0,Hw,4
1992,4,1,B1,5,19,0,Ep,3
1992,4,1,B1,5,11,18,Hw,2
1992,4,1,B1,5,28,190,Cw,2
1992,4,1,B1,5,13,42,Hw,1
1992,4,1,B1,5,12,5,Hw,4
1992,4,1,B1,5,29,11,Ukc,4
1992,4,1,B1,5,22,82,Cw,3
1992,4,1,B1,6,14,4,Uk,3
1992,4,1,B1,6,13,0,Hw,2
1992,4,1,B1,7,15,18,Cw,2
1992,4,1,B1,7,50,0,Cw,3
1992,4,1,B1,7,16,33,Hw,2
1992,4,1,B1,7,16,20,Hw,2
1992,4,1,B1,7,17,0,Uk,3
1992,4,1,B1,7,10,39,Hw,2
1992,4,1,B1,7,26,15,Cw,3
1992,4,1,B1,7,26,35,Cw,3
1992,4,1,B1,7,19,37,Sx,2
1992,4,1,B1,7,16,19,Ep,2
1992,4,1,B1,7,10,16,Sx,2
1992,4,1,B1,7,28,19,Cw,3
1992,4,1,B1,7,15,12,Hw,3
1992,4,1,B1,7,16,8,Cw,3
1992,4,1,B1,7,16,15,Hw,3
1992,4,1,B1,7,12,0,Cw,3
1992,4,1,B1,7,22,0,Ukc,3
1992,4,1,B1,7,15,20,Cw,3
1992,4,1,B1,7,32,0,Cw,3
1992,4,1,B1,7,18,0,Ep,3
1992,4,1,B1,7,19,5,Cw,3
1992,4,1,B1,7,16,13,Cw,3
1992,4,1,B1,7,12,37,Cw,3
1992,4,1,B1,7,19,0,Uk,4
1992,4,1,B1,7,16,0,Cw,3
1992,4,1,B1,7,11,14,Cw,3
1992,4,1,B1,7,18,69,Ep,3
1992,4,1,B1,7,18,19,Bl,1
1992,4,1,B1,8,16,7,Ukd,2
1992,4,1,B1,8,22,12,Hw,1
1992,4,1,B1,8,36,0,Ukc,4
1992,4,1,B1,8,20,0,Ep,4
1992,4,1,B1,8,20,41,Cw,2
1992,4,1,B1,8,24,12,Hw,1
1992,4,1,B1,8,24,0,Ukc,3
1992,4,1,B1,8,17,37,Ukc,3
1992,4,1,B1,8,13,0,Hw,3
1992,4,1,B1,8,19,0,Ep,2
1992,4,1,B1,8,15,0,Hw,3
1992,4,1,B1,8,11,0,Hw,3
1992,4,1,B1,8,21,0,Uk,3
1992,4,1,B1,8,27,0,Cw,3
1992,4,1,B1,8,12,0,Uk,3
1992,4,1,B1,8,23,41,Ep,1
1992,4,1,B1,8,20,9,Hw,1
1992,4,1,B1,8,28,53,Hw,1
1992,4,1,B1,8,21,13,Ukc,3
1992,4,1,B1,8,16,15,Ukc,3
1992,4,1,B1,8,18,21,Ukc,3
1992,4,1,B1,8,13,12,Ukc,3
1992,4,1,B1,8,16,43,Hw,3
1992,4,1,B1,8,12,24,Hw,2
1992,4,1,B1,8,23,10,Cw,3
1992,4,1,B1,8,19,20,Ep,4
1992,4,1,B1,9,19,11,Uk,3
1992,4,1,B1,9,10,17,Uk,3
1992,4,1,B1,9,12,37,Ukc,2
1992,4,1,B1,9,30,0,Uk,4
1992,4,1,B1,9,13,2,Ukc,3
1992,4,1,B1,9,23,0,Ukd,3
1992,4,1,B1,9,19,14,At,3
1992,4,1,B1,9,13,29,Ep,1
1992,4,1,B1,9,28,58,Uk,3
1992,4,1,B1,9,25,0,Ukc,3
1992,4,1,B1,10,11,22,Ep,1
1992,4,1,B1,10,15,0,Cw,3
1992,4,1,B1,10,20,6,Cw,3
1992,4,1,B1,10,15,0,Hw,3
1992,4,1,B1,10,20,11,Cw,3
1992,4,1,B1,10,12,71,Cw,3
1992,4,1,B1,10,17,40,Cw,3
1992,4,1,B1,10,16,39,Ukc,3
1992,4,1,B1,10,10,41,Ukc,3
1992,4,1,B1,10,25,350,Hw,1
1992,4,1,B1,10,19,175,Cw,2
1992,4,1,B1,10,11,0,Uk,4
1992,4,1,B1,10,19,0,Ukd,2
1992,4,1,B1,10,20,18,Cw,3
1992,4,1,B1,10,27,0,Ukc,3
1992,2,4,D4,1,52,0,Hw,4
1992,2,4,D4,1,14,75,Hw,1
1992,2,4,D4,1,21,28,Hw,3
1992,2,4,D4,1,26,15,Hw,3
1992,2,4,D4,1,28,0,Hw,3
1992,2,4,D4,1,30,10,Hw,3
1992,2,4,D4,1,21,0,Ukc,4
1992,2,4,D4,1,27,0,Hw,2
1992,2,4,D4,1,22,0,Ukc,3
1992,2,4,D4,2,10,0,Bl,3
1992,2,4,D4,2,11,18,Cw,3
1992,2,4,D4,2,13,36,Hw,2
1992,2,4,D4,2,41,0,Hw,4
1992,2,4,D4,2,31,0,Hw,2
1992,2,4,D4,2,22,5,Hw,3
1992,2,4,D4,2,29,0,Hw,3
1992,2,4,D4,2,19,0,Hw,3
1992,2,4,D4,2,25,23,Hw,3
1992,2,4,D4,2,29,0,Hw,3
1992,2,4,D4,2,10,0,Ukc,3
1992,2,4,D4,2,27,55,Hw,1
1992,2,4,D4,2,42,0,Hw,3
1992,2,4,D4,2,28,0,Hw,2
1992,2,4,D4,2,24,10,Ukc,3
1992,2,4,D4,2,17,5,Hw,2
1992,2,4,D4,2,30,0,Hw,1
1992,2,4,D4,3,18,5,Hw,3
1992,2,4,D4,3,11,0,Ukc,4
1992,2,4,D4,3,33,0,Ukc,4
1992,2,4,D4,3,19,0,Hw,4
1992,2,4,D4,3,20,29,Hw,2
1992,2,4,D4,3,21,0,Ukc,4
1992,2,4,D4,4,23,5,Hw,2
1992,2,4,D4,4,20,0,Ukc,4
1992,2,4,D4,4,18,0,Hw,4
1992,2,4,D4,4,12,0,Uk,4
1992,2,4,D4,4,15,5,Hw,4
1992,2,4,D4,4,25,44,Hw,2
1992,2,4,D4,4,13,0,Cw,3
1992,2,4,D4,4,45,0,Hw,3
1992,2,4,D4,4,12,0,Uk,4
1992,2,4,D4,5,32,0,Hw,4
1992,2,4,D4,5,10,15,Ukc,3
1992,2,4,D4,5,28,0,Ukc,4
1992,2,4,D4,5,10,28,Hw,3
1992,2,4,D4,5,16,5,Ukc,4
1992,2,4,D4,5,17,0,Hw,3
1992,2,4,D4,5,17,25,Hw,2
1992,2,4,D4,5,38,0,Ukc,4
1992,2,4,D4,5,52,0,Hw,4
1992,2,4,D4,5,12,0,Hw,3
1992,2,4,D4,5,37,0,Hw,4
1992,2,4,D4,6,24,26,Hw,2
1992,2,4,D4,6,13,42,Hw,3
1992,2,4,D4,6,15,21,Hw,3
1992,2,4,D4,6,33,0,Uk,4
1992,2,4,D4,6,23,0,Uk,4
1992,2,4,D4,6,31,0,Uk,4
1992,2,4,D4,6,19,10,Cw,3
1992,2,4,D4,6,23,14,Hw,3
1992,2,4,D4,6,12,0,Hw,4
1992,2,4,D4,6,12,17,Hw,4
1992,2,4,D4,6,41,0,Hw,3
